,,
99.4861671554,0.028832674,
99.4831748946,0.0917670727,
99.4790841231,0.1750211716,
99.4748787397,0.2507777214,
99.470411308,0.3425905704,
99.4664343304,0.4247517586,
99.4625414104,0.4938573837,
99.4577569743,0.5765872002,
99.4539667277,0.6686677933,
99.4500898722,0.7429730892,
99.4454001382,0.8352432251,
99.4420971352,0.9022114277,
99.4378911659,0.984787941,
99.4336853675,1.0683665276,
99.42962266,1.153834343,
99.4252584997,1.2360811234,
99.4211397741,1.3205838203,
99.4171347447,1.4027736187,
99.4129355381,1.4833664894,
99.4085308261,1.5735187531,
99.4044280063,1.6567623615,
99.4001761263,1.739310503,
99.3959236604,1.8255951405,
99.3917584504,1.9114966393,
99.3870638581,1.9886829853,
99.3836832306,2.0690300465,
99.3790417266,2.175706625,
99.374214395,2.2472178936,
99.3699333036,2.3316032887,
99.3664933011,2.4274573326,
99.3620170071,2.4909212589,
99.3581064602,2.5813512802,
99.3536183009,2.6655333042,
99.3495540797,2.7545263767,
99.3450013818,2.843981266,
99.3415520532,2.9186296463,
99.3373032616,2.9948661327,
99.3327107445,3.0933339596,
99.3289749778,3.1656434536,
99.324629885,3.2376823425,
99.3208826925,3.3217217922,
99.317135085,3.4069983959,
99.3128753926,3.4864940643,
99.3084100849,3.5725977421,
99.3046299213,3.6585218906,
99.3004384051,3.7337968349,
99.2960733171,3.8185842037,
99.2920247331,3.9092772007,
99.2877881242,3.9881412983,
99.2833877579,4.0762887001,
99.2791604263,4.1671779156,
99.2746547011,4.2502405643,
99.2710949232,4.3176183701,
99.2671264783,4.4070055485,
99.2629494031,4.4839200974,
99.2584710949,4.5704255104,
99.2540041027,4.6681704521,
99.2501942637,4.7354898453,
99.2459839609,4.8191077709,
99.2414309701,4.9301855564,
99.2363874032,5.0092167854,
99.2322377205,5.1032636166,
99.2291292366,5.1653389931,
99.2244393195,5.2424044609,
99.2203234503,5.3399474621,
99.2166040655,5.4159080982,
99.2119508916,5.4909422398,
99.2078199223,5.5896010399,
99.2039795169,5.6749680042,
99.1996979007,5.7493708134,
99.1958197512,5.8272716999,
99.1914183473,5.9215400219,
99.187284546,5.9975163937,
99.1827383667,6.0845508575,
99.1795585815,6.1538927555,
99.175437976,6.2338316441,
99.1710078124,6.3183848858,
99.1670560179,6.4068479538,
99.1629758664,6.4839272499,
99.1585119137,6.5672450066,
99.154631982,6.6562988758,
99.1504680171,6.7332615852,
99.1460289912,6.8171253204,
99.1421501825,6.9050369263,
99.1379749017,6.9833261967,
99.1335364861,7.0674183369,
99.1293750847,7.1620595455,
99.1246303336,7.2510237694,
99.1210979239,7.3174796104,
99.1171201529,7.4053025246,
99.1129753286,7.483487606,
99.1085414052,7.5676076412,
99.1046541981,7.6552462578,
99.1004275745,7.7333507538,
99.0960212024,7.8238017559,
99.0921127062,7.9061732292,
99.087967064,7.9852297306,
99.0825707871,8.0930666924,
99.0790450791,8.1639692783,
99.075379869,8.2333629131,
99.0710538192,8.3167514801,
99.0671219221,8.4051506519,
99.0629621564,8.4838833809,
99.0585322369,8.5692014694,
99.0546145489,8.6559822559,
99.0504444927,8.7337970734,
99.0460518168,8.8185038567,
99.0421454447,8.9057343006,
99.0378984232,8.9846987724,
99.0335834207,9.0697665215,
99.0296118874,9.1559274197,
99.025469712,9.2336456776,
99.0210604468,9.3170690536,
99.0171437109,9.4055635929,
99.01348906,9.47123909,
99.0085323461,9.5680353642,
99.0046143895,9.655977726,
99.0004101169,9.7332346439,
98.9960231418,9.8187093735,
98.9921007784,9.9039328098,
98.9879436006,9.9845085144,
98.9835920259,10.0717535019,
98.9796174775,10.154831171,
98.9754549164,10.2336058617,
98.9711307464,10.3177924156,
98.9671361785,10.4055945873,
98.9629551115,10.483985424,
98.9585837247,10.568533659,
98.9546010586,10.6553590298,
98.9504687099,10.7335813046,
98.9458973842,10.8280510902,
98.9419538294,10.9103331566,
98.9377252771,10.9856593609,
98.9333196985,11.074491024,
98.9296342858,11.1599254608,
98.925135006,11.2358429432,
98.9208005088,11.3241817951,
98.9171128379,11.410220623,
98.9126766562,11.4858756065,
98.9083133382,11.5743880272,
98.9045156087,11.6598377228,
98.9000650471,11.7420549393,
98.8955344562,11.8319313526,
98.8916612384,11.912787199,
98.8873366045,11.9999630451,
98.8827988603,12.0889112949,
98.8792210648,12.1615798473,
98.8751986893,12.2390167713,
98.8709036697,12.3247718811,
98.867142073,12.406545639,
98.8629462599,12.484265089,
98.8585504102,12.5673024654,
98.8546497022,12.6565103531,
98.8010038884,13.7168574333,
98.7472018124,14.7947154045,
98.6970821949,15.8052458763,
98.6432257122,16.8751325607,
98.5925052158,17.8933010101,
98.5384803981,18.9682006836,
98.484621889,20.0545089245,
98.4304255625,21.1336979866,
98.3760720949,22.2169151306,
98.3219942621,23.3046855927,
98.2670402452,24.4068260193,
98.2135611306,25.4667701721,
98.1646517671,26.4530642033,
98.1136775598,27.46671772,
98.0596347123,28.5522909164,
98.0056298897,29.6283948421,
97.9554422791,30.6331660748,
97.9011178398,31.7166306973,
97.8471314376,32.802295208,
97.7938544959,33.8697216511,
97.7420225982,34.9057912827,
97.6894970847,35.9571242332,
97.6384323257,36.971203804,
97.5847541144,38.0541734695,
97.5334896605,39.0707707405,
97.4804302725,40.1334972382,
97.4266416487,41.2173082829,
97.3758030493,42.2232894897,
97.3221113859,43.3031229973,
97.2679549276,44.3846852779,
97.2173643506,45.3958864212,
97.164034821,46.4713675976,
97.112628143,47.4928536415,
97.059659966,48.550100565,
97.0092811566,49.5621221066,
96.9549470249,50.644122839,
96.9007107204,51.7289683819,
96.8471311664,52.7994432449,
96.7963577526,53.8204414845,
96.7423685061,54.8956587315,
96.6888192378,55.9789469242,
96.637295006,56.9973404408,
96.5841121195,58.0635035038,
96.5300742891,59.1437602043,
96.4757100305,60.2318489552,
96.4217467851,61.3132343292,
96.3671244332,62.4015986919,
96.3132870178,63.4778721333,
96.2593884086,64.5591533184,
96.2047926681,65.6477007866,
96.1507267005,66.7252306938,
96.1004277251,67.7381358147,
96.0468287131,68.8182895184,
95.9917975477,69.9113335609,
95.9381152837,70.9808731079,
95.8841079587,72.0652198792,
95.8299110585,73.1316380501,
95.7798292218,74.1492753029,
95.7254753025,75.2347919941,
95.6715745449,76.3133535385,
95.6173063678,77.3984098434,
95.5640183787,78.4676277637,
95.512803937,79.4893195629,
95.4587390925,80.5798802376,
95.4050914843,81.6396086216,
95.350327128,82.7370722294,
95.2974376374,83.7943887711,
95.2465102929,84.819034338,
95.1934738786,85.886503458,
95.1419202767,86.9093518257,
95.0892288819,87.9680147171,
95.0379903557,88.9847388268,
94.9843606919,90.0601093769,
94.9298242409,91.1506166458,
94.8756940032,92.2302126884,
94.8217568564,93.2999694347,
94.7715179275,94.318158865,
94.7167757514,95.3959612846,
94.6626247984,96.4929187298,
94.6098102346,97.5496647358,
94.55874998,98.5760204792,
94.5049442418,99.64458251,
94.4500637235,100.7429373264,
94.3974889058,101.792658329,
94.3474363171,102.7962813377,
94.2963992802,103.8045597076,
94.246692468,104.8104877472,
94.1922585805,105.8993654251,
94.1379509136,106.9833481312,
94.0848361179,108.0464639664,
94.0337850185,109.0748846531,
93.9795630206,110.1522674561,
93.9265497874,111.2225728035,
93.8755446353,112.2353610992,
93.8222268855,113.3019094467,
93.7716550708,114.3110413551,
93.7174473795,115.394494772,
93.664354703,116.4650211334,
93.6129194727,117.4870276451,
93.5590294084,118.5699932575,
93.5055954232,119.6335425377,
93.4548196046,120.6472194195,
93.4008220818,121.7256631851,
93.3465770493,122.8166706562,
93.2932316628,123.8795318604,
93.2423358978,124.8961834908,
93.1890693931,125.9682090282,
93.1381272293,126.981266737,
93.0842577461,128.0450713634,
93.0340617614,129.0669279099,
92.9801660331,130.1386756897,
