99.4737207563,0.0322556496,
99.4687768964,0.1317296028,
99.4647157757,0.2177779675,
99.4605528972,0.2984888554,
99.4562766765,0.3815627098,
99.452216862,0.4677889347,
99.4480527262,0.5484902859,
99.4437605996,0.6319282055,
99.4397248818,0.7176477909,
99.4355632484,0.7982432842,
99.4312537147,0.8821129799,
99.427222782,0.967823267,
99.4230452185,1.0485918522,
99.4187330724,1.1322824955,
99.4147297886,1.2178125381,
99.410562772,1.2985310555,
99.4062515414,1.3821604252,
99.4022148837,1.4679250717,
99.3980615877,1.5483798981,
99.3937747712,1.6317150593,
99.3897173615,1.717600584,
99.3855609039,1.7983388901,
99.3812561675,1.8818399906,
99.3772139922,1.9680249691,
99.3730466826,2.0485637188,
99.3687630765,2.1317691803,
99.3647297635,2.2176456451,
99.3605627346,2.2983140945,
99.3562721095,2.3816320896,
99.352232986,2.4678006172,
99.3480472925,2.5485665798,
99.3437498559,2.6321980953,
99.3397119775,2.717828989,
99.3355513085,2.7984755039,
99.3312399436,2.8826594353,
99.3272008323,2.9679682255,
99.3230389059,3.0484807491,
99.3187667379,3.1316952705,
99.3147172017,3.2177424431,
99.3105640644,3.2982656956,
99.3062264911,3.3829069138,
99.3022117938,3.4685633183,
99.2980391009,3.5485725403,
99.2936993669,3.6326487064,
99.2897109757,3.7187213898,
99.2855488541,3.7986476421,
99.2812132461,3.8823904991,
99.2772028701,3.9689526558,
99.2730443251,4.0486390591,
99.2687252455,4.1323695183,
99.2647209241,4.2194638252,
99.2605626355,4.2985730171,
99.2562342907,4.3830986023,
99.252202003,4.4675934315,
99.24803473,4.5483362675,
99.2437500498,4.6320638657,
99.2397192392,4.717656374,
99.2355537362,4.7986114025,
99.2312711189,4.8816947937,
99.2272205451,4.9677939415,
99.2230547492,5.0485441685,
99.2187587408,5.1316814423,
99.2147328252,5.2178008556,
99.2105633916,5.2984275818,
99.2062460575,5.3818798065,
99.202213367,5.4678418636,
99.1980635012,5.5483486652,
99.1937581545,5.63185215,
99.1897103151,5.7178833485,
99.1855539551,5.7984306812,
99.181254419,5.8823270798,
99.1772170654,5.9679868221,
99.1730631957,6.0482113361,
99.1687571776,6.131739378,
99.164720239,6.2176909447,
99.1605392941,6.2985963821,
99.1562542843,6.3817174435,
99.1521267452,6.4677963257,
99.1480399165,6.5486969948,
99.1437430048,6.6322565079,
99.1397186761,6.7178113461,
99.1355518426,6.7983062267,
99.1312520867,6.8817226887,
99.1272253654,6.967774868,
99.1230537833,7.0484642982,
99.1187672354,7.1324908733,
99.1147248037,7.2176938057,
99.1105351186,7.2984950542,
99.1062515004,7.3816170692,
99.1022301868,7.4677779675,
99.0980473865,7.5485825539,
99.0937606799,7.6318395138,
99.0897248766,7.7178115845,
99.0855397569,7.7985315323,
99.0812729355,7.8816678524,
99.0772209091,7.9676814079,
99.0730522445,8.0484344959,
99.0687510481,8.13195467,
99.0647009138,8.2178251743,
99.0605396833,8.2986516953,
99.0562443341,8.3819422722,
99.0522247906,8.4678387642,
99.0480440532,8.5484755039,
99.0437662211,8.6315655708,
99.0397279886,8.7176306248,
99.0355522561,8.7984833717,
99.0312621926,8.8818016052,
99.0272191628,8.9679083824,
99.0230535987,9.048387289,
99.0187486304,9.1320257187,
99.0147107031,9.2179613113,
99.0105529638,9.2982492447,
99.0062726048,9.3816723824,
99.0022195286,9.4675855637,
98.9980545627,9.5482714176,
98.9937498751,9.6327080727,
98.9897138765,9.7176220417,
98.9855540498,9.7983703613,
98.9812662324,9.882070303,
98.9772253998,9.9677217007,
98.973063095,10.0485041142,
98.9687730437,10.131663084,
98.9647264494,10.2178301811,
98.9605385221,10.2986013889,
98.9562428555,10.3826253414,
98.9522017422,10.4680171013,
98.9480534877,10.548566103,
98.9437373134,10.6328127384,
98.939699911,10.7180111408,
98.9355637293,10.7983129025,
98.931267965,10.8815963268,
98.9272308068,10.9676544666,
98.9230575523,11.0483295918,
98.918774166,11.1318042278,
98.914731893,11.2176096439,
98.9105638265,11.2983548641,
98.906268221,11.3818173409,
98.9022144124,11.4678578377,
98.8980475178,11.5485708714,
98.8937690265,11.6317076683,
98.8897334795,11.7177774906,
98.8855593828,11.798443079,
98.8812748491,11.8815526962,
98.8772291215,11.9677004814,
98.873062764,12.0482718945,
98.8687780471,12.1315462589,
98.8647333815,12.2176065445,
98.8605642775,12.2982902527,
98.8562766187,12.3817005157,
98.8522193432,12.4676821232,
98.8480505566,12.5483894348,
98.8437675487,12.6317243576,
98.8397204783,12.7175774574,
98.8355534861,12.7984893322,
98.831259736,12.8817067146,
98.8272181954,12.9677863121,
98.823061042,13.0483856201,
98.8187705024,13.131652832,
98.8147319403,13.2177631855,
98.8105563055,13.298361063,
98.8062567571,13.381891489,
98.8022103093,13.4680774212,
98.79803913,13.5486280918,
98.79375965,13.631714344,
98.7897158877,13.7177841663,
98.7855498965,13.7983894348,
98.7812746767,13.8816356659,
98.7772170838,13.9677765369,
98.7730531678,14.0485332012,
98.7687740173,14.1317837238,
98.7647193053,14.2179501057,
98.7605390684,14.2985756397,
98.7562588194,14.3818967342,
98.7522327939,14.4679505825,
98.748051849,14.5485498905,
98.7437553035,14.6324667931,
98.7397164851,14.7179160118,
98.7355397639,14.798661232,
98.7312514215,14.8820347786,
98.7272191339,14.9675798416,
98.7230533257,15.0484628677,
98.7187724785,15.1315953732,
98.7147320731,15.2175672054,
98.7105633963,15.2985911369,
98.7062480398,15.3821249008,
98.7022189626,15.4678940773,
98.6980230275,15.5485773087,
98.6937718311,15.6317567825,
98.6897327075,15.7178804874,
98.6855535571,15.7984776497,
98.6812590502,15.8824336529,
98.677216887,15.9678690434,
98.6730514329,16.0484662056,
98.6687665573,16.131811142,
98.6647138961,16.2178962231,
98.6605616011,16.2982952595,
98.6562778608,16.3820161819,
98.6522136274,16.4679596424,
98.6480362347,16.5485904217,
98.6437443646,16.6323764324,
