,,
97.7680845615,0.0769560337,
97.7624699496,0.2074728012,
97.7562983552,0.306936264,
97.7506174225,0.4236187935,
97.7450542144,0.552754879,
97.738298355,0.6756410599,
97.7322373075,0.7964096069,
97.726709158,0.9203701019,
97.720803445,1.0202138424,
97.714946316,1.1424427032,
97.7083125635,1.3088889122,
97.7010112939,1.4187152386,
97.6942844139,1.5691430569,
97.6879413474,1.6407372952,
97.6813301412,1.8136878014,
97.6750916157,1.9404842854,
97.6692771869,2.0764930248,
97.6619922503,2.203546524,
97.6545184465,2.3545026779,
97.6481417252,2.5111382008,
97.6400800552,2.6240887642,
97.6292554334,2.8521983624,
97.6228912366,3.0044748783,
97.6154332042,3.1380286217,
97.6088011607,3.2399282455,
97.5993716195,3.4754576683,
97.591758094,3.6096870899,
97.584552796,3.7508294582,
97.5779603399,3.9057247639,
97.5705071049,4.0423455238,
97.5631025638,4.1746957302,
98.4299451304,0.0396237373,
98.4209616464,0.2672674656,
98.4131777962,0.4171617031,
98.4057724616,0.5634305477,
98.3983278326,0.7288227081,
98.389992017,0.873939991,
98.3821196902,1.0266313553,
98.374632361,1.2236647606,
98.3643668091,1.3849601746,
98.3564545531,1.5387012959,
98.3495264647,1.6972630024,
98.3424051755,1.789516449,
98.3344122188,1.9773447514,
98.3272274531,2.1470806599,
98.3190682,2.2977745533,
98.310145739,2.4729475975,
98.3017535758,2.6666793823,
98.2926584584,2.8245222569,
98.2844237171,2.9854578972,
98.276833446,3.157741785,
98.2683291246,3.2997632027,
98.2620066513,3.4315104485,
98.2544266341,3.6100828648,
98.2467718977,3.7423284054,
98.2395447614,3.8731980324,
98.233473399,4.0217781067,
98.2260545146,4.1525943279,
98.2190189066,4.2969825268,
98.2110608498,4.5073063374,
98.2025592139,4.6261878014,
98.1948796606,4.7711279392,
98.1881929051,4.9342033863,
98.1802267307,5.0712790489,
98.1721293551,5.2380554676,
98.1628392915,5.4537503719,
98.1555654877,5.5528817177,
98.1495487761,5.7123038769,
98.1415759489,5.8510365486,
98.1355119717,5.9689130783,
98.1272432216,6.1329419613,
98.1205696497,6.2837545872,
98.1133224328,6.4127838612,
98.1061658287,6.5463063717,
98.0990593467,6.7340340614,
98.0903691488,6.8272094727,
98.0815696736,7.0512301922,
98.0737617877,7.2537863255,
98.0639324419,7.4136881828,
98.0559770828,7.561044693,
98.0491462234,7.7047152519,
98.0426825148,7.8206210136,
98.035971626,7.9887282848,
98.0283701122,8.1213605404,
98.0214636912,8.2619898319,
98.0123064889,8.4301071167,
98.0052591744,8.5925862789,
97.9979833076,8.7321610451,
97.9897668035,8.8957915306,
97.9787001652,9.1198379993,
97.9712616153,9.2127473354,
97.961703766,9.451659441,
97.9544396546,9.6048624516,
97.9474796203,9.7331647873,
97.9388663267,9.982105732,
97.9279309506,10.0863440037,
97.9192257014,10.2533245087,
97.9102986383,10.4409952164,
97.9010293999,10.6760120392,
97.8936860282,10.8034479618,
97.8859262502,10.9719555378,
97.8781537037,11.1761069298,
97.8671788256,11.3339495659,
97.8593317796,11.4929187298,
97.8525229294,11.6509552002,
97.8447251144,11.7837805748,
97.8377155317,11.9277358055,
97.8308147748,12.07467103,
97.8242195599,12.2216999531,
97.8133498087,12.4186751842,
97.8062516763,12.569388628,
97.7993980995,12.7191278934,
97.7894480994,12.918201685,
97.7811257482,13.0749554634,
97.773923563,13.1999089718,
97.7670124667,13.3032081127,
97.7592781038,13.5243086815,
97.7505332795,13.6619656086,
97.7433444488,13.8093757629,
97.7361146147,13.9778935909,
97.7285227445,14.1590821743,
97.7179031032,14.3322172165,
97.707357583,14.5577943325,
97.6979899193,14.8209943771,
97.6845511984,14.9968247414,
97.6772505635,15.1613407135,
97.6685375019,15.3142635822,
97.6611262347,15.4254763126,
97.6508611222,15.634291172,
97.6412971939,15.8667054176,
97.6326471815,16.0431034565,
97.6240048596,16.160618782,
97.6135588023,16.433450222,
97.6046345957,16.6042633057,
97.5914542244,16.8326144218,
97.5834015631,17.0079510212,
97.5759237188,17.1788880825,
97.5680487797,17.3401737213,
97.5593878665,17.5046975613,
97.5513258546,17.630910635,
97.5412372925,17.9029476643,
97.5313731932,18.0612328053,
97.5235905271,18.2076847553,
97.5169280392,18.3491516113,
97.5093952998,18.4999527931,
97.500387182,18.7215774059,
97.4910463005,18.8743290901,
97.4835975089,18.995898962,
97.4706267567,19.3278894424,
97.4602196643,19.4984345436,
97.4523426012,19.6556401253,
97.4416915879,19.8779838085,
97.4314220198,20.1907479763,
97.4175009503,20.3336131573,
97.4096478252,20.5001499653,
97.4024643168,20.644174099,
97.3955537942,20.7619080544,
97.3893103493,20.8846406937,
97.3836341407,21.0334370136,
97.3764033423,21.1481740475,
97.3699622777,21.2846355438,
97.3639816868,21.3482327461,
97.3575616183,21.5121524334,
97.3519619112,21.6216208935,
97.297977511,22.7158784866,
97.2423763627,23.7780008316,
99.5028966235,0.0314526558,
99.4998096239,0.0948228836,
99.4956777513,0.1769874096,
99.4916359055,0.2613728046,
99.4874252731,0.3424322605,
99.4831841354,0.4270935059,
99.4791384566,0.511288166,
99.4749286299,0.5922250748,
99.4706718183,0.6758642197,
99.4666388592,0.7613050938,
99.462470512,0.842056036,
99.4581841594,0.9263794422,
99.4541371501,1.0113112926,
99.4499526774,1.092104435,
99.4454511148,1.1827294827,
99.4416276162,1.263885498,
99.4374325966,1.3423268795,
99.4330466224,1.4273602962,
99.4291215125,1.5132162571,
99.4249632116,1.5921244621,
99.4205543004,1.6787002087,
99.4166330235,1.7638549805,
99.4124542271,1.8424875736,
99.4080782993,1.9257111549,
99.4041311557,2.0137741566,
99.3999663607,2.0924270153,
99.3955762849,2.1758818626,
99.3915654694,2.2632265091,
99.3874111237,2.3421299458,
99.3831637115,2.4257152081,
99.3791383819,2.5117733479,
99.3749710722,2.5922968388,
99.3705651762,2.6783366203,
99.3666124173,2.7628822327,
99.362443887,2.8423728943,
99.3580861477,2.9259798527,
99.3541343898,3.013759613,
99.3499568751,3.0924043655,
99.3455647241,3.1754992008,
